-1.34,2,0.1,554.78,-107.97,170.02,0.029207468032837
-1.59,2,0.56,554.78,-48.81,31.4,0.12642240524292
-0.88,2,0.51,554.78,-484.5,-24.8,0.18015193939209
0.69,1.67,0.63,554.78,-382.41,-99.55,0.23015141487122
-0.22,2,2,-445.75,165.25,-46.42,0.27850747108459
0.07,2,1.19,-445.75,67.97,133.54,0.32773208618164
0.29,2,0.55,-445.75,105.12,238.48,0.37760138511658
0.48,2,-0.09,-445.75,186.05,273.76,0.41154885292053
-0.36,2,-1.77,-445.75,474.12,17.29,0.4490282535553
-0.29,2,-1.6,-445.75,191.99,13.89,0.47595572471619
-0.2,2,-1.58,-445.75,149.56,24.96,0.50579476356506
0.04,1.92,-1.55,-445.75,61.19,61.06,0.53272294998169
0.52,0.71,-1.95,-415.14,198.08,26.54,0.56648063659668
0.23,0.14,-2,-350.29,180.9,44.82,0.6048800945282
0.29,0.13,-2,214.66,91.56,101.86,0.63453912734985
0.15,0.26,-2,254.43,84.6,101.34,0.66050267219543
0.08,0.56,-1.32,477.38,-46.29,-4.57,0.690025806427
-0.67,2,-0.76,554.78,108.98,65.35,0.719153881073
-0.84,2,-0.68,554.78,72.87,81.28,0.73809385299683
-0.13,2,-0.72,554.78,280.09,32.88,0.77420330047607
-0.39,1.8,2,-212.14,55.04,29.23,0.81229019165039
-0.26,2,2,-411.57,188.83,-145.56,0.86293053627014
-0.78,2,0.55,-445.75,52.8,-66.69,0.91410875320435
-0.19,2,-0.58,-445.75,106.55,-145.85,0.95702338218689
-0.08,2,-1.44,-445.75,118.52,-141.76,0.98108792304993
-0.05,2,-1.51,-445.75,85.05,-111.33,1.0281760692596
-0.04,2,-1.54,-445.75,68.76,-94.97,1.0640153884888
0.08,2,-1.64,-445.75,34.43,-53.38,1.1269817352295
0.15,2,-1.72,-445.75,26.26,-39.01,1.1768107414246
0.4,1.65,-1.89,-445.75,77.36,-47.59,1.2184851169586
0.53,0.4,-2,-392.35,-73.51,118.44,1.2444562911987
0.64,0.25,-2,-55.25,145.73,150.63,1.2637841701508
0.17,-0.09,-2,273.54,138.84,111.41,1.3055152893066
0.06,0.63,-1.57,554.78,-131.19,337.89,1.3369925022125
0.28,1.5,-1.72,554.78,11.02,192.15,1.4028475284576
-0.86,2,-0.75,554.78,-15.46,111.12,1.4404435157776
-0.61,0.81,1.6,163.85,-454.12,246.09,1.4926919937134
-0.04,0.07,1.76,170.67,-256.43,136.28,1.5253310203552
-0.22,0.33,1.89,153.56,-266.33,113.32,1.5642042160034
-0.21,0.47,1.97,124,-292.14,102.7,1.5850515365601
0.16,1.13,2,-47.78,-282.47,97.05,1.625762462616
0.47,1.08,1.81,-215.54,-201.75,41.35,1.6501002311707
-0.36,2,1.46,-445.75,316.26,-44.92,1.6831333637238
0.73,2,0.05,-445.75,173.7,33,1.7302784919739
0.74,2,-0.76,-445.75,365.59,60.3,1.7660293579102
-0.05,2,-1.35,-445.75,379.94,-166.1,1.828494310379
0.56,1.85,-1.54,-445.75,20.28,26.39,1.8683922290802
0.41,0.32,-2,-445.75,125.19,80.71,1.9179308414459
0.45,0.41,-2,-308.93,204.14,-89.27,1.9688613414764
0.61,-0.45,-2,-106.35,-29.83,262.01,2.0192635059357
-0.16,0.04,-2,400.75,89.24,131.34,2.0578279495239
0.42,1.29,-2,554.78,-79.51,197.29,2.1134114265442
0.1,2,-1.53,554.78,-72.62,272.74,2.1437046527863
-0.53,2,0.36,554.78,-288.87,158.47,2.1813027858734
0.71,1.7,2,332.61,-368.03,0.88,2.2304539680481
0.78,0.78,2,222.81,-269.54,128.99,2.2833759784698
0.78,0.58,2,198.95,-220.76,154.6,2.3324246406555
-0.2,0.49,2,101.06,-17.75,162.38,2.3723540306091
0.74,1.23,2,-319.17,132.9,39.31,2.4088592529297
0.72,2,2,-445.75,380.87,-3.9,2.4438307285309
0.48,2,0.85,-445.75,411.91,-191.11,2.4737029075623
0.73,2,0.01,-445.75,368.38,-135.99,2.4940257072449
0.03,2,-1.51,-445.75,297.54,-244.8,2.5407266616821
0.41,1.86,-1.42,-445.75,111.25,-216.16,2.5812397003174
0.91,0.08,-1.73,-250.07,296.12,149.44,2.6393809318542
0.65,-0.06,-1.84,-186.85,351.82,100.85,2.6842608451843
0.62,-0.37,-2,151.96,9.59,187.52,2.7301812171936
0.54,1.18,-2,554.78,-181.74,258.3,2.7768063545227
0.65,1.42,-1.93,554.78,-237.4,304.21,2.8154606819153
0.37,2,-2,554.78,-249.95,278.74,2.8653447628021
0.38,2,0.03,554.78,-484.5,284.36,2.9129712581635
0.7,2,0.52,554.78,-34.12,119.92,2.9403827190399
-0.76,2,0.89,531.01,47.76,3.22,2.9679744243622
0.4,1.05,1.59,239.19,-444.98,218.01,3.0038487911224
0.27,0.3,2,188.45,-177.34,58.22,3.0357933044434
0.63,0.55,2,72.08,-58.88,-20.16,3.0811638832092
0.81,2,2,-309.92,288.61,35.44,3.13032579422
0.49,2,1.11,-445.75,516.03,-153.98,3.1666502952576
-0.06,2,0.25,-445.75,516.03,-237.15,3.2183516025543
0.89,2,-1.7,-445.75,147.88,-204.42,3.2520680427551
0.7,1.51,-1.56,-445.75,180.81,-116.68,3.3096206188202
0.69,1.45,-1.53,-445.75,177.67,-111.85,3.334273815155
0.48,-0.62,-2,-114.76,182.87,-166.14,3.3876285552979
0.92,-0.61,-2,55.48,75.42,21.35,3.4179887771606
0.86,-0.71,-2,288.34,-31.02,129.17,3.4675252437592
0.92,-0.2,-1.98,443.36,14.38,150.74,3.5156412124634
0.51,2,-1.3,554.78,-204.21,145.73,3.5515744686127
-0.41,2,0.37,554.78,-107.45,78.12,3.596510887146
-0.56,2,0.48,498.17,-173.51,69.26,3.6298654079437
0.36,1.84,1.28,269.47,-259.27,168.65,3.6732575893402
0.23,1.63,1.36,242.99,-226.5,154.92,3.7210104465485
0.08,1.37,1.43,210.41,-203.01,135.05,3.769434928894
0.89,0.78,2,14.14,-48.88,49.14,3.8172709941864
0.63,1.58,2,-173.88,185.39,60.24,3.8641841411591
0.33,2,0.95,-410.53,321.92,-71.88,3.8975782394409
0.11,2,-0.7,-445.75,484.25,-159.78,3.94731092453
1.2,0.45,-1.91,-445.75,57.12,-139.67,3.9966933727264
1.14,-0.2,-2,-393.3,234.08,-208.89,4.0467066764832
0.79,0.19,-2,554.78,-181.68,212.44,4.0981183052063
0.78,0.53,-2,554.78,-206.85,243.99,4.1480667591095
0.53,2,0.21,554.78,-132.29,51.89,4.1843767166138
-0.12,2,0.53,511.47,-98.53,-2.94,4.2437369823456
0.33,1.83,1.14,401.53,-484.5,405.37,4.2913691997528
