-0.52,0.06,-1.57,163.86,-24.64,-208.88,2.6697993278503
0.92,1.32,2,401.33,-305.61,-461.11,2.7079529762268
1.16,1.51,2,401.71,-298.52,-463.94,2.7565863132477
0.87,0.81,1.28,-547.42,318.88,385.32,2.7928087711334
0.7,0.77,1.09,-539.32,338.68,392.25,2.8416037559509
0.15,0.98,0.67,-528.19,353.39,377.39,2.8854005336761
-0.17,0.93,-1.62,-531.8,322.73,359.33,2.9381017684937
-0.9,0.21,-2,-86.64,-79.51,71.8,2.9835844039917
-0.06,1.23,-1.35,334.27,-335.07,-222.59,3.0372567176819
0.44,1.36,0.09,389.45,-305.25,-278.17,3.0859208106995
0.46,1.13,1.31,180.75,-188.69,-258.23,3.1411590576172
0.15,1.1,2,29.04,74.9,-279.94,3.1682102680206
1.83,2,2,-396.28,-282.09,226.89,3.2012822628021
1.7,2,2,-539.47,-66.34,351.18,3.2575898170471
1.11,2,1.64,-550.78,137.71,409.45,3.3073091506958
-0.17,0.6,-1.96,-550.78,384,475.62,3.3528881072998
-2,-1.27,-2,-188.57,476.3,49.93,3.4026398658752
-0.49,-0.12,-2,363.04,-331.61,-163.81,3.4483892917633
0.05,0.76,-1.84,449.75,-394.29,-298.5,3.5040814876556
0.52,2,-0.95,449.75,-226.2,-524.91,3.5435025691986
1.61,2,1.53,333.63,-420.89,-79.02,3.5734910964966
-0.4,2,2,22.12,10.99,-139.65,3.6161081790924
-0.43,2,2,-30.8,-175.45,-40.52,3.6481335163116
0.74,1.45,1.08,-515.38,-17.25,289.65,3.6860654354095
-0.14,0.43,-0.9,-474.22,212.79,352.7,3.7199897766113
-0.32,0.31,-1.28,-437.68,259.77,359.36,3.7827496528625
-0.8,0.19,-1.54,-154.32,37.46,66.63,3.8297860622406
-0.37,0.29,-1.32,61.52,-144.02,-74.01,3.8709018230438
-0.32,1.18,0.86,108.78,-113.58,-198.46,3.9158301353455
-0.45,1.23,0.92,97.65,-217.76,-151.89,3.9592087268829
0.12,1.58,1.72,-138.29,-273.62,-171.3,4.0014054775238
-0.34,1.73,2,-261.51,-341.93,-170.41,4.0574655532837
0.51,1.84,1.26,-452.86,-347.74,-100.23,4.10001039505
0.34,1.35,0.63,-503.07,-200.63,-61.3,4.1494081020355
-0.64,-0.06,-0.72,-269.58,25.48,-115.22,4.1869933605194
-0.57,0,-0.47,-153.24,-147.25,-249.95,4.230884552002
0.58,0.83,0.84,-221.22,-84.66,-338.93,4.2797124385834
-0.17,0.77,1.33,-248.41,-314.54,-163.37,4.3255231380463
0.76,1.81,2,60.41,-412.77,-414.94,4.3740911483765
0.81,1.89,1.77,-12.61,-332.29,-303.48,4.4179918766022
-0.1,0.17,0.11,-11.88,-164.95,-192.29,4.4609086513519
0.41,0.66,-0.3,-51.7,-88.35,-343.52,4.493789434433
0.4,0.62,-0.34,-59.74,-67.07,-342.15,4.5515809059143
0.02,1.21,0.66,252.87,-195.32,-524.91,4.5990235805511
0.05,2,2,130.09,-163.71,-328.75,4.6296401023865
0.15,0.73,1.01,-179.24,-355.36,-70.13,4.6678500175476
0.07,0.29,0.72,-175.97,-283.68,-57.45,4.7138216495514
0.04,0,0.49,-135.09,-227.16,-129.23,4.7582285404205
-0.16,-0.02,0.42,-134.95,-168.86,-137,4.8135483264923
-0.03,0.01,0.13,-313.9,-488.41,-77.49,4.8602619171143
0.84,0.72,1.2,-363.61,-434.08,-68.64,4.8991222381592
1.02,2,1.87,-297.71,79.89,-196.36,4.9498434066772
0.76,2,1.85,-293.94,127.62,-143.71,4.9944567680359
-0.02,0.6,0.39,-137.73,-30.16,-119.34,5.0383355617523
0.09,0.49,0.1,-70.7,39.49,-214.39,5.0717043876648
0.02,0.36,-0.81,-90.03,101.91,-312.36,5.1264367103577
-0.31,0.32,-1.28,46.15,-227.32,-437.05,5.1804115772247
0.4,0.83,-0.01,449.75,-327.06,-524.91,5.2281234264374
0.71,2,2,313.91,-524.23,-281.98,5.2807886600494
