mean,std,max,min,kurtosis,zerocross,label
0.08105263157894738,0.0071779903668346585,0.09,0.07,-1.053936871314602,0.0,0
0.08052631578947371,0.006862318321265943,0.09,0.07,-0.8785467128027666,0.0,0
0.08105263157894738,0.0071779903668346585,0.09,0.07,-1.053936871314602,0.0,0
0.08000000000000003,0.005619514869490161,0.09,0.07,0.16666666666666563,0.0,0
0.07947368421052634,0.0051028209025435,0.09,0.07,0.7820280669986399,0.0,0
0.07736842105263161,0.006359497880839246,0.09,0.07,-0.6822105460686836,0.0,0
0.08263157894736844,0.01207088941176812,0.11,0.07,-0.6791264872992273,0.0,0
0.08473684210526318,0.011862555441668048,0.11,0.07,-0.8409386818773643,0.0,0
0.08368421052631582,0.008712076503814128,0.1,0.07,-0.6433747136235266,0.0,0
0.08578947368421054,0.005907880084379906,0.1,0.08,-0.6791383219954605,0.0,0
0.08684210526315791,0.0056685945338257925,0.1,0.08,-0.6343638525564774,0.0,0
0.08631578947368423,0.0066574266529860595,0.1,0.07,0.14828125000000547,0.0,0
0.08842105263157897,0.018991177423861808,0.12,0.04,0.3055596848520912,0.0,0
0.08789473684210529,0.01935239611668446,0.12,0.04,0.049634991771997594,0.0,0
0.08263157894736843,0.006359497880839247,0.09,0.07,-0.68221054606868,0.0,0
0.08157894736842107,0.004880851839734579,0.09,0.07,0.5405624661979429,0.0,0
0.07947368421052632,0.0039385867229199375,0.09,0.07,3.209183673469388,0.0,0
0.08000000000000002,0.0045883146774112335,0.09,0.07,1.7499999999999991,0.0,0
0.08105263157894739,0.008519165292757178,0.1,0.07,-0.6463201445137212,0.0,0
0.07894736842105265,0.009116056881941453,0.1,0.07,-0.6572000000000022,0.0,0
0.08000000000000003,0.00794719414239026,0.1,0.07,0.16666666666666163,0.0,0
0.0805263157894737,0.005102820902543502,0.09,0.07,0.7820280669986421,0.0,0
0.08000000000000003,0.005619514869490161,0.09,0.07,0.16666666666666563,0.0,0
0.08000000000000003,0.004588314677411233,0.09,0.07,1.7499999999999991,0.0,0
0.08157894736842107,0.005860804592452652,0.09,0.07,-0.27133194588969856,0.0,0
0.0805263157894737,0.008254940600714796,0.09,0.07,-1.5259766012294265,0.0,0
0.07947368421052632,0.00759063426413471,0.09,0.07,-1.2605399408284026,0.0,0
0.07947368421052632,0.006046908048987396,0.09,0.07,-0.28168044077135024,0.0,0
0.08052631578947371,0.005102820902543502,0.09,0.07,0.7820280669986399,0.0,0
0.0805263157894737,0.005102820902543502,0.09,0.07,0.7820280669986421,0.0,0
0.08263157894736844,0.005469634129164873,0.09,0.07,-0.42901234567901314,0.0,0
0.0836842105263158,0.0066574266529860595,0.09,0.07,-0.6978124999999991,0.0,0
0.08210526315789475,0.006137844099837155,0.09,0.07,-0.535034602076125,0.0,0
0.08000000000000002,0.005619514869490161,0.09,0.07,0.16666666666666563,0.0,0
0.08157894736842107,0.005860804592452652,0.09,0.07,-0.2713319458896981,0.0,0
0.08421052631578949,0.005907880084379906,0.09,0.07,-0.6791383219954641,0.0,0
0.0836842105263158,0.0066574266529860595,0.09,0.07,-0.6978124999999991,0.0,0
0.07947368421052632,0.006862318321265944,0.09,0.07,-0.8785467128027693,0.0,0
0.07842105263157896,0.0074432292756478665,0.1,0.07,1.5448999999999975,0.0,0
0.08105263157894738,0.007877173445839877,0.1,0.07,-0.07158801020407957,0.0,0
0.08000000000000003,0.00794719414239026,0.1,0.07,0.1666666666666643,0.0,0
0.07894736842105264,0.011650496642725607,0.1,0.06,-0.8608996251561845,0.0,0
0.08000000000000003,0.011239029738980326,0.1,0.06,-0.6249999999999987,0.0,0
0.07947368421052632,0.006862318321265943,0.09,0.07,-0.8785467128027675,0.0,0
0.08105263157894738,0.012934953397310009,0.1,0.05,-0.023178807947017432,0.0,0
0.08473684210526318,0.016015920057582043,0.11,0.05,-0.6136871469288936,0.0,0
0.08157894736842108,0.01308400304700637,0.11,0.06,-0.47049674804411223,0.0,0
0.07578947368421053,0.010420520985907015,0.09,0.05,0.10813202832153923,0.0,0
0.07315789473684213,0.014886458551295735,0.11,0.05,0.15053749999999866,0.0,0
0.07000000000000002,0.018637822325921868,0.11,0.04,-0.6707988980716255,0.0,0
0.07526315789473685,0.023478640024416273,0.12,0.03,-0.8970839120224228,0.0,0
0.08315789473684214,0.027348170645824375,0.13,0.03,-0.6191687242798332,0.0,0
0.08315789473684214,0.01920872377988912,0.13,0.06,-0.20112680247815673,0.0,0
0.07421052631578949,0.013885164166603072,0.09,0.04,-0.008372968688068472,0.0,0
0.0736842105263158,0.014585691011106332,0.09,0.04,-0.5136108398437442,0.0,0
0.07263157894736845,0.010683043752728652,0.09,0.06,-1.2191064190781422,0.0,0
0.07000000000000002,0.01213953957333768,0.09,0.05,-1.1581632653061222,0.0,0
0.07105263157894738,0.014471291668281601,0.1,0.05,-1.0656966490299817,0.0,0
0.07684210526315793,0.029744991896725876,0.13,0.0,0.3836504262649649,0.10526315789473684,0
0.07736842105263161,0.028990398639832438,0.13,0.0,0.7714687290470725,0.10526315789473684,0
0.07421052631578949,0.01844359522940551,0.11,0.04,-0.7735838046027017,0.0,0
0.07473684210526317,0.01956592662678011,0.11,0.04,-0.8236966497096216,0.0,0
0.07315789473684212,0.015235910343294874,0.11,0.05,0.07523595787219195,0.0,0
0.06526315789473687,0.012298233100576763,0.1,0.05,1.069456184840794,0.0,0
0.06263157894736844,0.011164843913471804,0.09,0.05,-0.020770370370371882,0.0,0
0.06473684210526318,0.010939268258329752,0.08,0.05,-1.311085390946502,0.0,0
0.07210526315789477,0.010552598766191273,0.09,0.05,-0.6521496992648705,0.0,0
0.0705263157894737,0.012343199367956394,0.09,0.05,-1.0044760330578517,0.0,0
0.0710526315789474,0.010708942078618843,0.09,0.05,-0.37635650773647233,0.0,0
0.07210526315789477,0.00893187513077744,0.09,0.06,-0.4638310185185217,0.0,0
0.07421052631578949,0.00815364914991035,0.09,0.06,-0.4345833333333342,0.0,0
0.07315789473684213,0.00798197415163321,0.09,0.06,-0.5815879017013219,0.0,0
0.07000000000000002,0.0072547625011001185,0.08,0.06,-1.0999999999999999,0.0,0
0.06789473684210529,0.01195559651747426,0.09,0.03,3.1437714079682744,0.0,0
0.06842105263157898,0.013084003047006373,0.09,0.03,1.8433876896974306,0.0,0
0.07000000000000003,0.008583950752789522,0.09,0.06,-0.47959183673470074,0.0,0
0.07105263157894738,0.008519165292757183,0.09,0.06,-0.6463201445137252,0.0,0
0.07315789473684213,0.0065314071821004505,0.09,0.06,0.5453702142013732,0.0,0
0.07052631578947371,0.008869631340185641,0.09,0.05,0.31982741519539726,0.0,0
0.0705263157894737,0.00944439918154019,0.09,0.05,-0.2829944832375295,0.0,0
0.07000000000000002,0.0072547625011001185,0.08,0.06,-1.0999999999999999,0.0,0
0.0705263157894737,0.007590634264134716,0.08,0.06,-1.2605399408284015,0.0,0
0.0705263157894737,0.013168416845470321,0.1,0.04,0.3360808010697274,0.0,0
0.07210526315789477,0.017645320646568645,0.1,0.04,-1.1526671394739176,0.0,0
0.07315789473684214,0.012587642887475154,0.1,0.05,-0.5361875886351424,0.0,0
0.06842105263157898,0.008743814592545343,0.08,0.05,-0.8818525519848772,0.0,0
0.06684210526315792,0.00729284550555317,0.08,0.05,-0.12434895833333481,0.0,0
0.07052631578947371,0.006046908048987399,0.08,0.06,-0.2816804407713489,0.0,0
0.07368421052631581,0.007405919620773837,0.08,0.06,-0.8617998163452625,0.0,0
0.07157894736842109,0.007443229275647871,0.08,0.06,-1.162599999999997,0.0,0
0.07157894736842108,0.0058608045924526545,0.08,0.06,-0.27133194588969545,0.0,0
0.07210526315789476,0.0061378440998371584,0.08,0.06,-0.5350346020761214,0.0,0
0.07000000000000002,0.0072547625011001185,0.08,0.06,-1.1,0.0,0
0.06842105263157897,0.006698906348083083,0.08,0.06,-0.8004115226337487,0.0,0
0.07000000000000002,0.006488856845230502,0.08,0.06,-0.625,0.0,0
0.07210526315789478,0.0052102604929535066,0.08,0.06,-0.061016243231984735,0.0,0
0.0705263157894737,0.007590634264134715,0.08,0.05,0.8421782544378753,0.0,0
0.07157894736842108,0.008119604537127113,0.08,0.05,0.4878539651154652,0.0,0
0.07210526315789476,0.0076632735676637025,0.09,0.06,-0.15254538981844323,0.0,0
0.07000000000000002,0.009733285267845754,0.09,0.05,-0.5370370370370385,0.0,0
0.07315789473684213,0.011263649767911946,0.09,0.05,-0.8336130127190544,0.0,0
0.0742105263157895,0.009355994123490093,0.09,0.06,-0.8230251562249649,0.0,0
0.07210526315789477,0.007663273567663704,0.09,0.06,-0.15254538981844412,0.0,0
0.07473684210526317,0.008187552203212652,0.09,0.06,-0.4398948159278757,0.0,0
0.07894736842105264,0.008519165292757177,0.09,0.07,-1.5929433016723982,0.0,0
0.07894736842105265,0.007177990366834657,0.09,0.07,-1.0539368713146038,0.0,0
0.0768421052631579,0.008616160812497314,0.09,0.06,-0.49131209623523775,0.0,0
0.07894736842105264,0.010708942078618843,0.09,0.06,-0.9576769586221356,0.0,0
0.07578947368421053,0.010420520985907015,0.09,0.06,-1.2168627655143682,0.0,0
0.07473684210526318,0.01093926825832975,0.09,0.06,-1.2878729423868316,0.0,0
0.07526315789473687,0.009930506454796425,0.09,0.06,-1.0551066784496914,0.0,0
0.07368421052631581,0.004823763889427199,0.08,0.07,-1.70238095238096,0.0,0
0.07578947368421055,0.005907880084379904,0.09,0.07,-0.6791383219954694,0.0,0
0.07526315789473687,0.008187552203212654,0.09,0.06,-0.5138651731439108,0.0,0
0.0705263157894737,0.010499967022768422,0.09,0.05,-0.5805787732633019,0.0,0
0.0673684210526316,0.011164843913471804,0.09,0.05,-0.7909037037037048,0.0,0
0.0705263157894737,0.010989796325169,0.09,0.05,-0.819417557444658,0.0,0
0.06842105263157898,0.009874559494365116,0.09,0.05,-0.5691503099173585,0.0,0
0.06842105263157898,0.006698906348083084,0.08,0.06,-0.8004115226337487,0.0,0
0.07315789473684213,0.009206766149755737,0.09,0.06,-0.8415353069332325,0.0,0
0.07105263157894738,0.010205641805087009,0.09,0.05,-0.3823562698053422,0.0,0
0.06947368421052634,0.006046908048987402,0.08,0.06,-0.281680440771352,0.0,0
0.06894736842105266,0.007177990366834663,0.08,0.05,0.8243149497051725,0.0,0
0.06894736842105266,0.009676198058342229,0.08,0.05,-0.7608802212807655,0.0,0
0.06947368421052635,0.0075906342641347165,0.08,0.05,0.4416605029585816,0.0,0
0.0705263157894737,0.007590634264134715,0.09,0.06,0.44166050295857273,0.0,0
0.0705263157894737,0.00944439918154019,0.09,0.05,-0.2829944832375295,0.0,0
0.07105263157894738,0.008519165292757182,0.08,0.05,-0.14145446069575973,0.0,0
0.0710526315789474,0.011189627171299631,0.09,0.05,-1.0454029289685962,0.0,0
0.06842105263157897,0.011361596392064686,0.09,0.05,-0.6370995966033672,0.0,0
0.06052631578947371,0.013168416845470323,0.08,0.03,-0.41562637160734495,0.0,0
0.05894736842105266,0.011650496642725614,0.07,0.03,0.07730945439400116,0.0,0
0.06210526315789477,0.006137844099837162,0.07,0.05,-0.5350346020761259,0.0,0
0.058421052631578964,0.012253101817708228,0.08,0.03,-0.18740894051006984,0.0,0
0.05684210526315792,0.011721609184905307,0.08,0.03,-0.02481139438084945,0.0,0
0.059473684210526345,0.006862318321265948,0.07,0.04,1.6696885813148805,0.0,0
0.056315789473684236,0.008085416576703797,0.07,0.04,0.11864406779661296,0.0,0
0.05842105263157898,0.008119604537127113,0.07,0.04,-0.42987783348633535,0.0,0
0.06000000000000003,0.007947194142390264,0.07,0.05,-1.4166666666666665,0.0,0
0.061052631578947386,0.009676198058342229,0.08,0.04,-0.45752949826686784,0.0,0
0.06368421052631583,0.008712076503814135,0.08,0.04,0.9722681016569887,0.0,0
0.06368421052631582,0.008085416576703799,0.08,0.05,-0.2702528009192817,0.0,0
0.06368421052631582,0.013062814364200901,0.09,0.04,-0.47068434811941495,0.0,0
0.06631578947368423,0.014585691011106336,0.09,0.04,-0.8147379557291679,0.0,0
0.06526315789473686,0.012718995761678497,0.09,0.04,-0.7076139988740864,0.0,0
0.06263157894736845,0.007841928645132286,0.08,0.05,-0.4184319454589742,0.0,0
0.06578947368421055,0.006740130776245106,0.08,0.05,-0.09428911362284609,0.0,0
0.06684210526315792,0.005668594533825797,0.08,0.06,-0.6343638525564854,0.0,0
0.06578947368421056,0.0049372797471825625,0.07,0.06,-1.897727272727271,0.0,0
0.06684210526315791,0.010786263964168,0.08,0.04,-0.03244897959183346,0.0,0
0.07052631578947371,0.01145870581951434,0.08,0.04,0.5266517117983285,0.0,0
0.0705263157894737,0.011909166841036592,0.09,0.05,-0.9653015136718741,0.0,0
0.06631578947368423,0.013459696686888864,0.09,0.05,-1.4676233762590134,0.0,0
0.06631578947368423,0.017832709837997278,0.1,0.02,0.5631184061965064,0.0,0
0.06473684210526318,0.019833098612017652,0.1,0.02,-0.37911327117635407,0.0,0
0.06210526315789477,0.015754346891679757,0.09,0.04,-1.1615812340561231,0.0,0
0.05473684210526318,0.013126277803515713,0.08,0.04,-1.2878640626130844,0.0,0
0.052105263157894745,0.010041465278073113,0.07,0.04,-1.150193213380026,0.0,0
0.05578947368421054,0.008775437895017404,0.07,0.04,-0.7216758966927173,0.0,0
0.055789473684210555,0.00815364914991035,0.07,0.04,-0.6602083333333311,0.0,0
0.05789473684210528,0.01195559651747426,0.08,0.04,-0.7610420046872175,0.0,0
0.05947368421052633,0.010989796325169,0.08,0.04,-0.43201329854389403,0.0,0
0.056315789473684236,0.008712076503814132,0.08,0.04,0.9722681016569887,0.0,0
0.060526315789473706,0.01394488557841239,0.09,0.04,-0.09717047751235963,0.0,0
0.061052631578947386,0.013335641536126238,0.09,0.04,0.29046204908725404,0.0,0
0.06052631578947371,0.006862318321265947,0.07,0.05,-0.8785467128027684,0.0,0
0.06157894736842107,0.010888505718724843,0.08,0.03,1.4886452965324493,0.0,0
0.05894736842105265,0.0144712916682816,0.09,0.03,-0.19404551944234427,0.0,0
0.061052631578947386,0.015524085477634344,0.09,0.04,-0.8747443519619522,0.0,0
0.060526315789473706,0.013562209186026448,0.09,0.04,-0.6615074756858772,0.0,0
0.0610526315789474,0.010708942078618843,0.09,0.04,1.3423300427081086,0.0,0
0.062105263157894754,0.007663273567663705,0.08,0.05,-0.15254538981844457,0.0,0
0.06315789473684214,0.008616160812497317,0.08,0.05,-0.9135108041880158,0.0,0
0.0610526315789474,0.007177990366834663,0.07,0.05,-1.0539368713146033,0.0,0
0.0573684210526316,0.008486587103472158,0.07,0.04,-0.2539053254437853,0.0,0
0.05473684210526318,0.008806947647727112,0.07,0.04,-0.7323469387755082,0.0,0
0.05526315789473687,0.007517293082676685,0.07,0.04,-0.378892733564014,0.0,0
0.058421052631578964,0.013865199865599464,0.1,0.04,2.102405135828719,0.0,0
0.06631578947368423,0.01596394830326642,0.1,0.05,-0.4485160680529314,0.0,0
0.06578947368421056,0.011385951396202071,0.1,0.05,1.970797720797715,0.0,0
0.0610526315789474,0.008519165292757185,0.07,0.04,-0.14145446069576328,0.0,0
0.06052631578947371,0.008869631340185643,0.07,0.04,-0.5932354691529445,0.0,0
0.06000000000000003,0.007947194142390264,0.07,0.04,0.16666666666666696,0.0,0
0.0636842105263158,0.009296590385608261,0.08,0.04,0.5417899408284033,0.0,0
0.06526315789473687,0.0075172930826766845,0.08,0.05,-0.37889273356401887,0.0,0
0.06052631578947371,0.007590634264134715,0.07,0.05,-1.2605399408284022,0.0,0
0.059473684210526345,0.006046908048987402,0.07,0.05,-0.2816804407713498,0.0,0
0.0610526315789474,0.003068922049918582,0.07,0.06,4.617647058823489,0.0,0
0.06052631578947371,0.003938586722919939,0.07,0.05,3.20918367346938,0.0,0
0.05684210526315792,0.0065314071821004505,0.07,0.04,0.5453702142013861,0.0,0
0.0542105263157895,0.0059078800843799075,0.07,0.05,0.13945578231292188,0.0,0
0.050526315789473704,0.008869631340185641,0.06,0.03,0.534665740924428,0.0,0
0.050526315789473704,0.008254940600714801,0.06,0.03,-0.022704739242508154,0.0,0
0.05000000000000001,0.007947194142390264,0.07,0.04,0.16666666666666474,0.0,0
0.050000000000000024,0.012977713690461004,0.07,0.03,-1.0703125000000007,0.0,0
0.055263157894736854,0.013521297451226454,0.08,0.03,-1.0474380165289265,0.0,0
0.05894736842105266,0.009116056881941458,0.08,0.04,0.06479999999999997,0.0,0
0.05842105263157898,0.007443229275647869,0.07,0.04,0.24529999999999985,0.0,0
0.05526315789473687,0.009385555000066848,0.07,0.03,0.8327400023733271,0.0,0
0.05684210526315791,0.0065314071821004505,0.07,0.05,-0.7332602462472564,0.0,0
0.0573684210526316,0.0071392947190792285,0.07,0.05,-0.9671550094517958,0.0,0
0.05789473684210529,0.008321783316232578,0.07,0.04,-0.6745279999999991,0.0,0
0.06210526315789477,0.008931875130777445,0.07,0.04,-0.20269097222222143,0.0,0
0.06052631578947371,0.007590634264134716,0.07,0.05,-1.2605399408284022,0.0,0
0.05842105263157898,0.00744322927564787,0.07,0.04,0.24530000000000296,0.0,0
0.05842105263157898,0.007443229275647871,0.07,0.04,0.24530000000000296,0.0,0
0.05684210526315792,0.008616160812497315,0.07,0.04,-0.9135108041880144,0.0,0
0.05526315789473687,0.008806947647727112,0.07,0.04,-0.7323469387755095,0.0,0
0.05789473684210529,0.0076632735676637025,0.07,0.04,-0.1525453898184388,0.0,0
0.05684210526315792,0.0056685945338257925,0.07,0.05,-0.6343638525564761,0.0,0
0.0542105263157895,0.007480352843974681,0.07,0.04,-0.39089304970100613,0.0,0
0.054736842105263174,0.007517293082676684,0.07,0.04,-0.37889273356401,0.0,0
0.056315789473684236,0.008085416576703799,0.07,0.04,-0.2702528009192724,0.0,0
0.05473684210526316,0.016660201885625697,0.08,0.03,-1.1739813785602442,0.0,0
0.05526315789473687,0.014642555519203739,0.08,0.03,-0.5874947419025283,0.0,0
0.05947368421052633,0.015719141603229556,0.11,0.03,3.469816404914636,0.0,0
0.05842105263157898,0.016626914735717174,0.11,0.03,2.564654358817833,0.0,0
0.05631578947368423,0.00871207650381413,0.08,0.05,0.6837604560711785,0.0,0
0.06052631578947371,0.010499967022768423,0.08,0.05,-1.1548824524633232,0.0,0
0.06263157894736845,0.00848658710347216,0.08,0.05,-0.8306508875739649,0.0,0
0.06315789473684214,0.005668594533825798,0.07,0.05,-0.6343638525564828,0.0,0
0.06368421052631582,0.0066574266529860655,0.08,0.05,0.14828124999999304,0.0,0
0.06684210526315792,0.007981974151633212,0.08,0.05,-0.5815879017013246,0.0,0
0.0673684210526316,0.010178462950428274,0.08,0.04,0.756684491978612,0.0,0
0.06789473684210529,0.011506953215302866,0.09,0.04,0.15875947549937974,0.0,0
0.06894736842105266,0.007877173445839878,0.09,0.06,0.6191007653061127,0.0,0
0.06894736842105266,0.010205641805087009,0.09,0.05,-0.13722272521503465,0.0,0
0.0710526315789474,0.011189627171299631,0.09,0.05,-1.0454029289685967,0.0,0
0.07105263157894738,0.00967619805834223,0.09,0.06,-1.3296628269318316,0.0,0
0.06947368421052633,0.009444399181540192,0.09,0.05,-0.28299448323753174,0.0,0
0.0673684210526316,0.009085619211385301,0.09,0.05,0.7237286608711271,0.0,0
0.07105263157894738,0.00911605688194146,0.09,0.05,0.06480000000000041,0.0,0
0.07421052631578949,0.008775437895017403,0.09,0.06,-0.8898348946741841,0.0,0
0.07210526315789476,0.009502878992246205,0.08,0.05,-0.6534118709774495,0.0,0
0.07368421052631581,0.024324673701665987,0.11,0.01,1.2027574380339212,0.0,0
0.07789473684210528,0.031048170955268687,0.12,0.01,-0.43046967895362576,0.0,0
0.07210526315789476,0.02374845088984942,0.12,0.04,-0.5055281938853118,0.0,0
0.06631578947368423,0.011337189067651587,0.09,0.05,-0.734969530321048,0.0,0
0.06894736842105267,0.008519165292757182,0.09,0.05,0.805168696462907,0.0,0
0.06842105263157898,0.006698906348083084,0.08,0.06,-0.8004115226337487,0.0,0
0.06789473684210529,0.008321783316232578,0.08,0.06,-1.436960000000001,0.0,0
0.06894736842105266,0.007877173445839877,0.08,0.06,-1.3666294642857162,0.0,0
0.07052631578947371,0.0051028209025435044,0.08,0.06,0.7820280669986426,0.0,0
0.07052631578947371,0.006046908048987399,0.08,0.06,-0.2816804407713489,0.0,0
0.07315789473684213,0.00729284550555317,0.08,0.06,-0.9469401041666581,0.0,0
0.07210526315789477,0.005210260492953508,0.08,0.06,-0.06101624323198518,0.0,0
0.07157894736842108,0.005860804592452653,0.09,0.06,3.391259105098837,0.0,0
0.06947368421052634,0.006862318321265948,0.09,0.06,2.2692733564013734,0.0,0
0.0678947368421053,0.0040768245749551795,0.07,0.06,0.016666666666671937,0.0,0
0.07210526315789476,0.013602997877179038,0.1,0.05,0.2973394528308626,0.0,0
0.07368421052631582,0.014585691011106336,0.1,0.05,-0.6678466796875022,0.0,0
0.06631578947368424,0.010367218738732744,0.09,0.05,-0.2352800510149886,0.0,0
0.06210526315789477,0.007663273567663706,0.07,0.05,-1.2127981488074042,0.0,0
0.06263157894736844,0.011626695807565538,0.09,0.03,2.0887866165009417,0.0,0
0.06052631578947371,0.009444399181540192,0.07,0.03,3.2265923382585555,0.0,0
0.06263157894736845,0.005469634129164879,0.07,0.05,-0.42901234567901714,0.0,0
0.05789473684210528,0.018232113763882916,0.08,0.01,2.2037250000000013,0.0,0
0.05368421052631581,0.018125447744971122,0.08,0.01,0.9782581494615381,0.0,0
0.06157894736842109,0.009326339550878606,0.08,0.04,-0.10513611099841746,0.0,0
0.06684210526315792,0.005668594533825797,0.08,0.06,-0.634363852556485,0.0,0
0.06473684210526319,0.007517293082676686,0.08,0.05,-0.37889273356401754,0.0,0
0.06105263157894738,0.010708942078618847,0.08,0.04,-0.7554785409227778,0.0,0
0.0610526315789474,0.00967619805834223,0.08,0.04,-0.45752949826686695,0.0,0
0.06473684210526319,0.008187552203212657,0.08,0.05,-0.5138651731439134,0.0,0
0.07052631578947371,0.009986139979479093,0.09,0.05,-0.7187037037037038,0.0,0
0.07157894736842106,0.012253101817708225,0.09,0.04,0.328719652510185,0.0,0
0.06789473684210529,0.008321783316232578,0.08,0.06,-1.436960000000001,0.0,0
0.06473684210526318,0.008187552203212656,0.08,0.05,-0.5138651731439134,0.0,0
0.06315789473684212,0.010286747518785297,0.08,0.05,-1.1066445546997092,0.0,0
0.06631578947368422,0.010367218738732743,0.09,0.05,-0.23528005101498994,0.0,0
0.07105263157894738,0.00967619805834223,0.09,0.06,-0.7608802212807708,0.0,0
0.0705263157894737,0.009444399181540192,0.09,0.06,-1.1603911886115528,0.0,0
0.0705263157894737,0.008869631340185643,0.09,0.06,-0.8080737948819716,0.0,0
0.0705263157894737,0.008254940600714801,0.09,0.06,-0.30904223676383547,0.0,0
0.06736842105263162,0.005469634129164878,0.08,0.06,-0.4290123456790158,0.0,0
0.06842105263157898,0.005860804592452656,0.08,0.06,-0.27133194588969944,0.0,0
0.07157894736842108,0.0058608045924526545,0.08,0.06,-0.27133194588969634,0.0,0
0.06947368421052634,0.006046908048987401,0.08,0.06,-0.281680440771352,0.0,0
0.06894736842105266,0.005520046569316589,0.08,0.06,0.14595041322314062,0.0,0
0.07105263157894741,0.00446593756538872,0.08,0.06,1.5208333333333348,0.0,0
0.07210526315789476,0.010041465278073113,0.1,0.06,1.1711749788672812,0.0,0
0.0710526315789474,0.011189627171299633,0.1,0.06,0.22681885817213,0.0,0
0.06684210526315792,0.00729284550555317,0.08,0.05,-0.12434895833333481,0.0,0
0.06578947368421055,0.009902572485382517,0.09,0.05,0.17049698362539134,0.0,0
0.06578947368421055,0.010420520985907018,0.09,0.05,-0.23016451478550826,0.0,0
0.0642105263157895,0.009902572485382517,0.08,0.05,-1.0394043857129196,0.0,0
0.06421052631578951,0.008775437895017408,0.08,0.05,-0.7216758966927204,0.0,0
0.06789473684210527,0.007663273567663706,0.08,0.05,-0.15254538981844235,0.0,0
0.07000000000000002,0.012977713690461003,0.1,0.05,-0.1796875000000009,0.0,0
0.07263157894736844,0.015842017835044644,0.1,0.05,-1.0839656155431787,0.0,0
0.07263157894736844,0.013314853305972124,0.1,0.05,-0.5814746093749994,0.0,0
0.07000000000000002,0.009733285267845754,0.09,0.05,-0.5370370370370372,0.0,0
0.06684210526315792,0.008616160812497319,0.09,0.06,0.5340276230786234,0.0,0
0.06789473684210529,0.00832178331623258,0.09,0.06,0.43446399999999263,0.0,0
0.06894736842105267,0.005520046569316589,0.08,0.06,0.14595041322313929,0.0,0
0.06736842105263162,0.005469634129164878,0.08,0.06,-0.4290123456790158,0.0,0
0.06894736842105265,0.009116056881941458,0.09,0.06,-0.6572000000000044,0.0,0
0.06894736842105266,0.008519165292757182,0.09,0.06,-0.1414544606957704,0.0,0
0.06736842105263162,0.004403473823863559,0.07,0.06,-0.8428571428571341,0.0,0
0.06842105263157897,0.005860804592452656,0.08,0.06,-0.27133194588970033,0.0,0
0.06736842105263162,0.0054696341291648794,0.08,0.06,-0.42901234567901536,0.0,0
0.0673684210526316,0.006359497880839251,0.08,0.06,-0.6822105460686854,0.0,0
0.06842105263157895,0.008743814592545342,0.08,0.05,-0.8818525519848772,0.0,0
