1.34,-0.07,-1.86,76.97,199.8,-34.46,0.018338680267334
0.75,-0.54,-2,191.14,200.2,-3.08,0.10645008087158
0.7,-0.55,-2,222.56,177.54,15.32,0.17034840583801
0.63,-0.25,-2,411.46,77.2,165.19,0.22129774093628
0.5,0.03,-2,449.75,38.84,244.16,0.27169299125671
0.32,0.22,-2,449.75,4.24,290.41,0.31912016868591
0.01,0.36,-1.99,449.75,-68.06,329.54,0.36186742782593
-0.45,1.05,-1.54,449.75,-524.23,283.12,0.41316771507263
0.12,2,-0.08,449.75,-419.82,4.74,0.4616813659668
-0.05,2,0.28,449.75,-370.81,-19.75,0.51508212089539
0.32,2,1.72,380.2,-402.7,-10.09,0.56686353683472
-0.13,1.48,1.86,-11.22,-92.11,-68.52,0.62625408172607
-0.13,1.39,1.83,-32.46,-108.48,-59.43,0.67345643043518
0.31,0.17,1.77,-199.73,-246.63,102.77,0.74139332771301
0.57,0.18,1.33,-405.09,139.51,192.2,0.79614186286926
0.36,0.38,1.22,-443.41,209.23,178.23,0.85035705566406
0.37,2,1.14,-550.78,313.59,41.21,0.90073490142822
0.53,2,1.11,-550.78,397.68,-81.46,0.97663497924805
0.59,2,-0.18,-550.78,448.59,-84.59,1.0295457839966
0.4,1.03,-1.24,-550.78,172.61,47.74,1.0888965129852
1.09,-0.04,-1.14,44.33,84.12,53.32,1.1362142562866
1.1,0.21,-1.1,136.3,178.47,67.65,1.1572172641754
0.52,-0.03,-1.29,159.39,250.32,131.21,1.1964604854584
0.02,-0.09,-1.22,384.47,-91.87,311.67,1.2345185279846
-0.76,0.38,-0.79,354.55,-206.69,80.98,1.264598608017
-0.57,1.05,-0.73,421.63,-435.24,-68.23,1.3161299228668
-0.49,2,0.58,370.82,-436,-165.19,1.3593516349792
0.32,2,0.94,210.7,-524.23,65.53,1.3931753635406
0.34,2,0.79,80.35,-205.87,-109.75,1.4235308170319
-0.09,1.3,0.68,130.88,-108.19,-260.58,1.4683117866516
0.02,0.67,1.06,125.02,-239.96,-40.78,1.5311799049377
0.34,0.33,1.29,31.92,-220,-23.77,1.5736842155457
0.45,0.16,1.72,-144.35,476.3,-55.14,1.6310057640076
0.24,0.36,1.77,-184.52,476.3,-36.94,1.6660995483398
0.7,1.71,1.21,-460.14,397.91,-153.88,1.7027435302734
1.97,2,0.4,-548.72,476.3,-186.49,1.732430934906
2,2,0.26,-550.78,476.3,-255.54,1.755218744278
1.7,2,-0.25,-550.78,476.3,-194.04,1.8058547973633
1.25,1.67,-0.61,-550.78,334.38,80.14,1.8449330329895
1.09,0.93,-1.23,-448.61,342.82,100.17,1.8988106250763
0.73,0.35,-1.57,-143.44,275.4,214.61,1.9319086074829
0.5,0.27,-1.61,-65.09,268.18,261.71,1.9588711261749
0.36,-0.06,-1.71,11.94,232.29,276.57,1.9801898002625
-0.47,0.26,-1.28,248.61,-11.01,475.62,2.0364277362823
-0.93,0.53,-1.21,303.72,-106.03,425.62,2.0934603214264
-0.34,2,-0.69,449.75,-502.06,-65.57,2.1482648849487
-0.16,2,0.62,370.36,-378.41,-56.55,2.2049875259399
0.25,2,1.37,163.72,-149.09,-262.42,2.2425587177277
0.05,1.41,1.95,-37.99,7.63,-161.33,2.2809593677521
1.35,0.31,2,-327.33,297.65,-153.83,2.3140923976898
1.46,0.54,2,-396.77,397.72,-85.42,2.3496630191803
1.27,2,1.66,-550.78,476.3,-226.18,2.3937063217163
1.58,2,1.59,-550.78,476.3,-238.79,2.4401526451111
1.36,2,-0.39,-550.78,476.3,-197.92,2.4885313510895
1.48,2,-1.27,-550.78,142.03,55.9,2.5374181270599
1.62,1.01,-1.61,-413.15,285.92,73.59,2.5831432342529
0.95,0.53,-1.94,-101.32,429.91,4.9,2.6275374889374
0.43,-0.06,-2,125.48,84.13,338.92,2.661500453949
0.04,-0.2,-1.98,374.46,-115.74,415.53,2.6873636245728
-0.47,0.28,-1.59,449.75,-138.93,348.25,2.72829413414
-0.23,2,0.28,449.75,-497.15,-40.47,2.7659623622894
-0.19,2,0.38,449.75,-499.32,-37.78,2.7957119941711
0.43,2,1.57,268.96,-274.26,-7.04,2.8266122341156
0.39,2,1.75,66.75,91.62,-222.06,2.8586792945862
0.44,1.26,2,-196.49,95.95,-64.67,2.8875670433044
0.11,0.9,1.75,-429.93,424.17,190.9,2.9152774810791
-0.15,1.42,1.5,-518.43,413.59,129.88,2.9447872638702
0.82,2,1.2,-550.78,476.3,-227.39,2.9768016338348
1.36,2,-1,-550.78,390.75,-290.91,3.0107140541077
1.41,2,-1.39,-550.78,357.57,-283.74,3.0598056316376
1.8,0.37,-2,-523.73,13.07,-227.91,3.1020648479462
1.88,-0.5,-2,-262.49,203.23,-100.35,3.1474637985229
0.85,-0.83,-2,107.52,196.46,165.96,3.1923758983612
0.12,0.25,-1.5,438.12,-215.24,475.62,3.2348012924194
-0.32,1.7,-0.91,449.75,-492.78,443.99,3.275467634201
-0.14,2,-0.31,449.75,-491.74,-70.49,3.3285682201385
0.29,2,0.71,427.28,-408.98,-95.52,3.3733658790588
0.42,1.65,1.98,-15.42,-16.81,-137.97,3.4135594367981
0.56,0.94,2,-443.21,234.65,88.84,3.4404757022858
0.09,1.93,1.53,-550.78,221.42,0.87,3.4977872371674
0.8,2,1.31,-550.78,254.82,-114.26,3.5248019695282
0.92,2,1.26,-550.78,292.78,-113.57,3.5821611881256
0.88,2,0.97,-550.78,384.23,-86.64,3.6256446838379
0.13,2,-1.26,-550.78,-3.67,92.52,3.6691370010376
0.37,1.22,-1.43,-550.78,-186.77,84.6,3.7147169113159
1.92,-0.4,-2,211.55,476.3,299.85,3.7642476558685
0.29,0.3,-2,373.28,54.49,436.69,3.8185884952545
-0.13,0.42,-2,449.75,8.96,357.77,3.8656063079834
-0.73,0.86,-1.91,449.75,-212.57,287.61,3.916200876236
-0.04,2,0.44,449.75,-378.75,-236.42,3.9579989910126
-0.33,2,0.97,449.75,-493.41,-122.5,3.9996240139008
-0.14,2,1.37,404.55,-524.23,-95.51,4.0316135883331
0.87,2,2,82.29,-208.43,-243.36,4.0819296836853
0.39,0.95,2,-178.67,-229.99,19.03,4.1131808757782
0.23,1.15,1.59,-527.88,181.57,139.36,4.1674954891205
-0.01,1.5,1.37,-550.78,185.86,73.61,4.2086336612701
0.88,2,1.41,-550.78,226.32,-7,4.2554342746735
0.66,2,-0.84,-550.78,438.88,-57.26,4.3000159263611
0.21,0.45,-2,-550.78,-1.18,-54.44,4.3552007675171
0.41,0.22,-2,-491.68,-142.38,-40.84,4.3883554935455
1.23,-0.43,-2,-29.47,27.77,254.67,4.4397118091583
0.54,-0.69,-2,175.81,-21.76,426.29,4.4736721515656
0.15,-0.18,-2,449.75,-193.9,475.62,4.5227580070496
0.06,2,-0.96,449.75,-275.91,-229.98,4.566686630249
-0.11,2,-0.7,449.75,-273.94,-236.04,4.611554145813
0.17,2,0.89,449.75,-524.23,-331.77,4.6589066982269
0.97,2,2,313.78,-395.24,-178.38,4.7036960124969
0.79,1.98,2,24.87,-276.38,101.06,4.747487783432
